id,rating,votes,service_rating,price,price_discount,url,Гарантия от производителя,Тип,Модель,Код производителя,Год релиза,Операционная система,Игровой ноутбук,Конструктивное исполнение,Цвет верхней крышки,Материал крышки,Материал корпуса,Раскладка клавиатуры,Цифровой блок клавиатуры,Подсветка клавиш,Тачпад,Сканер отпечатка пальца,Механическая клавиатура,Тип экрана,Диагональ экрана (дюйм),Разрешение экрана,Покрытие экрана,Сенсорный экран,Максимальная частота обновления экрана,Яркость,Плотность пикселей,Технология динамического обновления экрана,Модель процессора,Общее количество ядер,Количество производительных ядер,Количество энергоэффективных ядер,Максимальное число потоков,Частота процессора,Автоматическое увеличение частоты,Тип оперативной памяти,Объем оперативной памяти,Частота оперативной памяти,Вид графического ускорителя,Модель встроенной видеокарты,Модель дискретной видеокарты,Общий объем твердотельных накопителей (SSD),Общий объем жестких дисков (HDD),Объем накопителя eMMC,Веб-камера,Встроенный микрофон,Поддержка карт памяти кард-ридером,Оптический привод,Беспроводной интерфейс,Порт Ethernet,Видеоразъемы,Аудиоразъемы,Разъемы USB Type-A,Разъемы USB Type-C,Дополнительные интерфейсы,Thunderbolt,Поддержка USB Power Delivery,Тип аккумулятора,Емкость аккумулятора,Приблизительное время автономной работы,"Особенности, дополнительно",Комплектация,Глубина,Ширина,Толщина,Вес,Страна-производитель,Количество слотов под модули памяти,Максимальный объем памяти,Свободные слоты для оперативной памяти,Дополнительный дисплей,Версия видеоразъема,"Цвет, заявленный производителем",Поддержка TPM,Тип SSD диска,Гарантия от продавца,Цветовой охват,Выходная мощность адаптера питания,Скорость вращения шпинделя,Производитель видеочипа,Тип видеопамяти,Объем видеопамяти,Тактовая частота с ускорением,Расширенные возможности,HDR,Максимальное энергопотребление
04dc37af-2f3f-11ed-9019-00155d8ed209,0.0,0,100.0,51999,46799,https://www.dns-shop.ru/product/04dc37af2f3fed20/14-noutbuk-asus-vivobook-14-k413ep-eb347-cernyj/,,ноутбук,ASUS VivoBook 14 K413EP-EB347,[90NB0S3F-M004E0],2021,без ОС,нет,классический,черный,алюминий,пластик,английская/русская,нет,одноцветная (белая),сенсорный NumPad,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,157 ppi,нет,Intel Core i5-1135G7,4,4,нет,8,2.4 ГГц,4.2 ГГц,DDR4,8 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce MX330,256 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,42 Вт*ч,7 ч,,"документация, адаптер питания",215 мм,324 мм,17.9 мм,1.4 кг,,интегрированная,8 ГБ,нет,нет,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,65 Вт,,NVIDIA,GDDR5,2 ГБ,,,,
13ba7f6a-2f3f-11ed-9019-00155d8ed209,5.0,2,0.0,51999,46799,https://www.dns-shop.ru/product/13ba7f6a2f3fed20/14-noutbuk-asus-vivobook-14-k413ep-ek368-cernyj/,,ноутбук,ASUS VivoBook 14 K413EP-EK368,[90NB0S3F-M004F0],2021,без ОС,нет,классический,черный,алюминий,пластик,английская/русская,нет,одноцветная (белая),сенсорный NumPad,нет,нет,TN+film,"14""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,157 ppi,нет,Intel Core i5-1135G7,4,4,нет,8,2.4 ГГц,4.2 ГГц,DDR4,8 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce MX330,256 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,42 Вт*ч,7 ч,,"документация, адаптер питания",215 мм,324 мм,17.9 мм,1.4 кг,,интегрированная,8 ГБ,нет,нет,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,65 Вт,,NVIDIA,GDDR5,2 ГБ,,,,
57759ae8-5e1a-11ec-8f4a-00155d8ed20c,4.0,15,99.0,46799,46799,https://www.dns-shop.ru/product/57759ae85e1aed20/156-noutbuk-asus-laptop-15-f515ja-bq2801-serebristyj/,,ноутбук,ASUS Laptop 15 F515JA-BQ2801,[90NB0SR2-M00KY0],2021,без ОС,нет,классический,серебристый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Core i5-1035G1,4,4,нет,8,1 ГГц,3.6 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,7 ч,,"документация, адаптер питания",234.9 мм,360.2 мм,19.9 мм,1.8 кг,,интегрированная + 1 слот,24 ГБ,1,,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,45 Вт,,,,,,,,
26818782-6840-11ec-a28b-00155dfc8241,0.0,0,0.0,46799,46799,https://www.dns-shop.ru/product/268187826840c824/156-noutbuk-dell-vostro-3515-cernyj/,12 мес.,ноутбук,Dell Vostro 3515,[3515-5319],2021,Linux,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",HD (1366x768),матовое,нет,60 Гц,220 Кд/м²,100 ppi,нет,AMD Athlon Silver 3050U,2,2,нет,2,2.3 ГГц,3.2 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,128 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,нет,Li-Ion,3644 мА*ч,6.6 ч,быстрая зарядка,"документация, адаптер питания",235.56 мм,358.5 мм,17.5 мм,1.7 кг,,2,16 ГБ,1,,HDMI 1.4,,,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
648f358d-3d4e-4b4e-b110-5de023d6f77d,0.0,0,0.0,46799,46799,https://www.dns-shop.ru/product/648f358d3d4e6f77/156-noutbuk-lenovo-ideapad-3-15itl6-seryj/,12 мес.,ноутбук,Lenovo IdeaPad 3 15ITL6,[82H801R2RK],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Core i3-1115G4,2,2,нет,4,3 ГГц,4.1 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,нет,Li-Ion,38 Вт*ч,5.5 ч,шторка веб-камеры,"документация, адаптер питания",236.5 мм,359.2 мм,19.9 мм,1.65 кг,,интегрированная + 1 слот,12 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
dc6343ec-ebbf-11ec-8fd3-00155d8ed20b,4.5,130,99.77,54999,46999,https://www.dns-shop.ru/product/dc6343ecebbfed20/14-ultrabuk-huawei-matebook-d-14-nbd-wdh9-serebristyj/,12 мес.,ультрабук,HUAWEI MateBook D 14 NbD-WDH9,[53013ERM],2022,Windows 11 Home Single Language,нет,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,157 ppi,нет,Intel Core i5-1135G7,4,4,нет,8,2.4 ГГц,4.2 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,есть,Li-Pol,56 Вт*ч,10 ч,датчик Холла,"документация, адаптер питания",214.8 мм,322.5 мм,15.9 мм,1.38 кг,,интегрированная,8 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
cfbbbcf1-b2c8-11eb-a22b-00155d42eb09,4.5,4,98.94,46999,46999,https://www.dns-shop.ru/product/cfbbbcf1b2c82eb0/156-noutbuk-acer-extensa-15-ex215-22-r00x-cernyj/,12 мес.,ноутбук,Acer Extensa 15 EX215-22-R00X,[NX.EG9ER.01P],2020,Windows 10 Pro,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Ryzen 3 3250U,2,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,8 ГБ,2133 МГц,встроенный,AMD Radeon Vega 8,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,нет,Li-Ion,36.7 Вт*ч,9 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.9 кг,,,,,,HDMI 1.4,,,M.2 PCIe,,,45 Вт,,,,,,,,
b0abfa83-7ab0-11ed-906a-00155d8ed20b,0.0,0,0.0,46999,46999,https://www.dns-shop.ru/product/b0abfa837ab0ed20/156-noutbuk-digma-pro-sprint-m-seryj/,12 мес.,ноутбук,Digma Pro Sprint M,[1828666],2022,Windows 11 Pro,нет,классический,серый,алюминий,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,,141 ppi,нет,Intel Core i5-1135G7,4,4,нет,8,2.4 ГГц,4.2 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 2.0,нет,нет,нет,Li-Ion,4500 мА*ч,,,"документация, адаптер питания",238 мм,358 мм,18.2 мм,1.82 кг,Китай,,,,нет,HDMI 1.4,тёмно-серый,есть,M.2 SATA,,,,,,,,,,,
0d45c85c-36e7-11ec-8f16-00155d8ed20c,4.5,104,99.19,46999,46999,https://www.dns-shop.ru/product/0d45c85c36e7ed20/156-noutbuk-hp-laptop-15s-fq2124ur-serebristyj/,12 мес.,ноутбук,HP Laptop 15s-fq2124ur,[607R3EA],2021,Windows 11 Home Single Language,нет,классический,серебристый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Core i3-1125G4,4,4,нет,8,2 ГГц,3.7 ГГц,DDR4,8 ГБ,2666 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,нет,Li-Ion,41 Вт*ч,9 ч,"поддержка стандарта Miracast, быстрая зарядка","документация, адаптер питания",242 мм,358.5 мм,17.9 мм,1.69 кг,,2,16 ГБ,нет,,HDMI 1.4b,,,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
669ae1ae-63cb-11ed-9054-00155d8ed20b,0.0,0,0.0,50999,46999,https://www.dns-shop.ru/product/669ae1ae63cbed20/156-noutbuk-infinix-inbook-x2-plus-xl25-krasnyj/,24 мес.,ноутбук,Infinix InBook X2 PLUS XL25,,2022,Windows 11 Home,нет,классический,красный,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,300 Кд/м²,141 ppi,нет,Intel Core i5-1155G7,4,4,нет,8,2.5 ГГц,4.5 ГГц,LPDDR4x,8 ГБ,,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.1",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,"USB 3.2 Gen1, USB 2.0",нет,нет,есть,Li-Pol,50 Вт*ч,,,"документация, адаптер питания",237 мм,360.3 мм,15.3 мм,1.6 кг,,интегрированная,8 ГБ,нет,нет,HDMI 1.4,Red,есть,M.2 PCIe,,sRGB 100%,65 Вт,,,,,,,,
75a21646-63ca-11ed-9054-00155d8ed20b,0.0,0,0.0,50999,46999,https://www.dns-shop.ru/product/75a2164663caed20/156-noutbuk-infinix-inbook-x2-plus-xl25-seryj/,24 мес.,ноутбук,Infinix InBook X2 PLUS XL25,,2022,Windows 11 Home,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,300 Кд/м²,141 ppi,нет,Intel Core i5-1155G7,4,4,нет,8,2.5 ГГц,4.5 ГГц,LPDDR4x,8 ГБ,,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.1",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,"USB 3.2 Gen1, USB 2.0",нет,нет,есть,Li-Pol,50 Вт*ч,,,"документация, адаптер питания",237 мм,360.3 мм,15.3 мм,1.6 кг,,интегрированная,8 ГБ,нет,нет,HDMI 1.4,Grey,есть,M.2 PCIe,,sRGB 100%,65 Вт,,,,,,,,
f3cb9b7f-fd9d-11ec-8fe5-00155d8ed20b,5.0,2,100.0,46999,46999,https://www.dns-shop.ru/product/f3cb9b7ffd9ded20/156-noutbuk-lenovo-ideapad-3-15alc6-seryj/,,ноутбук,Lenovo IdeaPad 3 15ALC6,[82KU01HQRK],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,AMD Ryzen 5 5500U,6,6,нет,12,2.1 ГГц,4 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,AMD Radeon Graphics,нет,нет,1000 ГБ,нет,1 Мп (720p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,нет,Li-Pol,38 Вт*ч,7.5 ч,шторка веб-камеры,"документация, адаптер питания",236.5 мм,359.2 мм,19.9 мм,1.65 кг,,интегрированная + 1 слот,12 ГБ,нет,,HDMI 1.4b,,есть,,12 мес.,NTSC 45%,65 Вт,5400 об/мин,,,,,,,
1c50bb05-f2a6-11ec-8fdb-00155d8ed20c,0.0,0,0.0,46999,46999,https://www.dns-shop.ru/product/1c50bb05f2a6ed20/156-noutbuk-lenovo-ideapad-3-15itl6-seryj/,12 мес.,ноутбук,Lenovo IdeaPad 3 15ITL6,[82HL0054RE],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Core i3-1115G4,2,2,нет,4,3 ГГц,4.1 ГГц,DDR4,8 ГБ,2933 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,нет,Li-Ion,38 Вт*ч,5.5 ч,шторка веб-камеры,"документация, адаптер питания",254.6 мм,363 мм,22.9 мм,2.2 кг,,интегрированная + 1 слот,8 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
000014fb-2260-11ec-8ef8-00155d8ed20b,4.0,7,99.28,46999,46999,https://www.dns-shop.ru/product/000014fb2260ed20/156-noutbuk-lenovo-v15-ada-seryj/,12 мес.,ноутбук,Lenovo V15 ADA,[82C70007RU],2021,Windows 10 Pro,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Ryzen 3 3250U,2,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,8 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,"SD, MMC",нет,WI-FI 5 (802.11ac),нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,нет,Li-Pol,35 Вт*ч,6 ч,,"документация, адаптер питания",251.5 мм,362.2 мм,19.9 мм,1.85 кг,,интегрированная + 1 слот,12 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,,65 Вт,,,,,,,,
cc6dbe53-3948-11ed-9022-00155d8ed20c,0.0,0,0.0,46999,46999,https://www.dns-shop.ru/product/cc6dbe533948ed20/156-noutbuk-tecno-megabook-t1-goluboj/,12 мес.,ноутбук,Tecno Megabook T1,[MEGABOOKT1(i5 16GB+512GB dos)B],2022,Linux,нет,классический,голубой,алюминий,алюминий,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",Full HD (1920x1080),,нет,60 Гц,350 Кд/м²,141 ppi,нет,Intel Core i5-1035G1,4,4,нет,8,1 ГГц,3.6 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.1",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen1 x2,нет,нет,есть,Li-Ion,70 Вт*ч,17 ч,,"документация, адаптер питания",,,14.8 мм,1.48 кг,,интегрированная,16 ГБ,нет,нет,HDMI 1.4,,есть,M.2 PCIe,,sRGB 100%,65 Вт,,,,,,,,
7eb7b07e-3949-11ed-9022-00155d8ed20c,0.0,0,0.0,46999,46999,https://www.dns-shop.ru/product/7eb7b07e3949ed20/156-noutbuk-tecno-megabook-t1-serebristyj/,12 мес.,ноутбук,Tecno Megabook T1,[MEGABOOKT1(i5 16GB+512GB)S],2022,Linux,нет,классический,серебристый,алюминий,алюминий,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",Full HD (1920x1080),,нет,60 Гц,350 Кд/м²,141 ppi,нет,Intel Core i5-1035G1,4,4,нет,8,1 ГГц,3.6 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.1",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen1 x2,нет,нет,есть,Li-Ion,70 Вт*ч,17 ч,,"документация, адаптер питания",,,14.8 мм,1.48 кг,,интегрированная,16 ГБ,нет,нет,HDMI 1.4,,есть,M.2 PCIe,,sRGB 100%,65 Вт,,,,,,,,
31e08891-1c3f-11ed-9003-00155d8ed209,4.5,41,99.86,55999,47599,https://www.dns-shop.ru/product/31e088911c3fed20/156-noutbuk-msi-modern-15-b12m-213xru-cernyj/,12 мес.,ноутбук,MSI Modern 15 B12M-213XRU,[9S7-15H112-213],2022,без ОС,нет,классический,черный,пластик,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,,141 ppi,нет,Intel Core i5-1235U,10,2,8,12,,4.4 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 2.0 x2",USB 3.2 Gen2,нет,нет,есть,Li-Ion,39.3 Вт*ч,5.7 ч,,"документация, адаптер питания",241 мм,359 мм,19.9 мм,1.7 кг,,интегрированная,16 ГБ,нет,нет,HDMI 1.4,,есть,M.2 PCIe,,,65 Вт,,,,,,,,
cb96b9c7-065b-11ed-8fee-00155d8ed20c,4.5,15,100.0,52999,47699,https://www.dns-shop.ru/product/cb96b9c7065bed20/156-noutbuk-lenovo-v15-g3-iap-cernyj/,,ноутбук,Lenovo V15 G3 IAP,[82TT001KRU],2022,без ОС,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Core i5-1235U,10,2,8,12,1.3 ГГц,4.4 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",LAN 1 Гбит/с,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",нет,,нет,есть,Li-Ion,38 Вт*ч,,шторка веб-камеры,"документация, адаптер питания",236 мм,359 мм,19.9 мм,1.7 кг,,интегрированная + 1 слот,16 ГБ,1,,"HDMI 2.0, DP 1.2",,есть,M.2 PCIe (2242),12 мес.,NTSC 45%,65 Вт,,,,,,,,
aa67de52-938c-11eb-a243-00155dbd7607,4.5,46,98.7,47999,47999,https://www.dns-shop.ru/product/aa67de52938cd760/14-noutbuk-lenovo-ideapad-5-14alc05-seryj/,12 мес.,ноутбук,Lenovo IdeaPad 5 14ALC05,[82LM005ERK],2021,без ОС,нет,классический,серый,алюминий,пластик,английская/русская,нет,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,300 Кд/м²,157 ppi,нет,AMD Ryzen 5 5500U,6,6,нет,12,2.1 ГГц,4 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2,нет,нет,есть,Li-Pol,56.5 Вт*ч,8.3 ч,"быстрая зарядка, шторка веб-камеры","документация, адаптер питания",211.6 мм,321.57 мм,19.9 мм,1.39 кг,,интегрированная,8 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
