rating,votes,service_rating,price,price_discount,warranty,type,model,model_id,release_year,operating_system,game_notebook,form_factor,cover_color,cover_material,body_material,keyboard_layout,numpad_layout,keyboard_backlight,touchpad,fingerprint,mech_keyboard,screen_type,screen_size,screen_res,screen_coat,screen_sensor,screen_frec,screen_bright,screen_ppi,screen_sync,cpu_model,cpu_core,cpu_core_productive,cpu_core_effective,cpu_thread,cpu_freq,cpu_accelerated,ram_type,ram_capacity,ram_freq,gpu_type,gpu_model_int,gpu_model_disc,ssd_volume,hdd_volume,emmc_volume,webcam,mic,card_type,optical_drive,wireless_interface,ethernet_port,video_port,audio_port,usb_type_a,usb_type_c,additional_interfaces,thunderbolt,usb_power_delivery,acc_type,acc_capacity,acc_time,features,specification,depth,width,height,weight,country_of_manufacturer,ram_slots,ram_max_volume,ram_free_slot,second_display,video_port_type,color_manufacturer,tpm_support,ssd_type,seller_warranty,screen_color_depth,adapter_output_power,hdd_spin_vel,gpu_manufacturer,video_type,gddr_volume,freq_with_acc,advanced_features,screen_hdr,power_consumption_max
0.0,0,100.0,28999,28999,,ноутбук,ASUS Vivobook Go 14 E410MA-BV1521W,[90NB0Q15-M40360],2021.0,Windows 11 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,нет,нет,сенсорный NumPad,нет,нет,TN+film,"14""",HD (1366x768),матовое,нет,60 Гц,200 Кд/м²,112 ppi,нет,Intel Pentium Silver N5030,4.0,4,нет,4,1.1 ГГц,3.1 ГГц,DDR4,4 ГБ,2666 МГц,встроенный,Intel UHD Graphics 605,нет,нет,нет,128 ГБ,1 Мп (720p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,нет,Li-Ion,42 Вт*ч,,,"документация, адаптер питания",217 мм,325 мм,18.4 мм,1.3 кг,,интегрированная,4 ГБ,нет,,,,,,12 мес.,NTSC 45%,,,,,,,,,
4.5,132,97.56,28999,28999,12 мес.,ноутбук,Echips Envy,,2021.0,Windows 10 Pro,нет,классический,серебристый,алюминий,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,,141 ppi,нет,Intel Celeron J4125,4.0,4,нет,4,2 ГГц,2.7 ГГц,LPDDR4,8 ГБ,2133 МГц,встроенный,Intel UHD Graphics 600,нет,240 ГБ,нет,нет,0.3 Мп (480p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,mini HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,нет,нет,нет,Li-Ion,4500 мА*ч,6 ч,,"документация, адаптер питания",240 мм,380 мм,20 мм,2 кг,,интегрированная,8 ГБ,нет,,HDMI 1.4,,,,,NTSC 45%,,,,,,,,,
0.0,0,0.0,32999,29699,,ноутбук,ASUS Laptop 14 F415EA-EB1271W,[90NB0TT2-M00BM0],2021.0,Windows 11 Home Single Language,нет,классический,серебристый,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,157 ppi,нет,Intel Pentium Gold 7505,2.0,2,нет,4,2 ГГц,3.5 ГГц,DDR4,4 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,,нет,нет,Li-Ion,37 Вт*ч,,,"документация, адаптер питания",216 мм,325.4 мм,19.9 мм,1.6 кг,,интегрированная + 1 слот,20 ГБ,1,нет,HDMI 1.4,,,M.2 PCIe,12 мес.,NTSC 45%,45 Вт,,,,,,,,
4.0,11,99.56,32999,29699,12 мес.,ноутбук,ASUS VivoBook 14 K413JA-EB563,[90NB0RCF-M08120],2020.0,без ОС,нет,классический,черный,алюминий,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,157 ppi,нет,Intel Core i3-1005G1,2.0,2,нет,4,1.2 ГГц,3.4 ГГц,DDR4,4 ГБ,2666 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,42 Вт*ч,6 ч,,"документация, адаптер питания",215 мм,324 мм,17.9 мм,1.4 кг,,интегрированная,4 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
4.5,16,99.51,32999,29699,,ноутбук,ASUS Laptop 15 F515EA-BQ2187W,[90NB0TY1-M01AZ0],2021.0,Windows 11 Home Single Language,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Pentium Gold 7505,2.0,2,нет,4,2 ГГц,3.5 ГГц,DDR4,4 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,,сверхтонкая рамка экрана Nanoedge,"документация, адаптер питания",235 мм,360 мм,19.9 мм,1.8 кг,,интегрированная + 1 слот,12 ГБ,1,,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,45 Вт,,,,,,,,
0.0,0,100.0,32999,29699,,ноутбук,ASUS Laptop 15 F515KA-EJ027,[90NB0VI1-M00380],2021.0,без ОС,нет,классический,серебристый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,200 Кд/м²,141 ppi,нет,Intel Pentium Silver N6000,4.0,4,нет,4,1.1 ГГц,3.3 ГГц,DDR4,8 ГБ,2400 МГц,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,,сверхтонкая рамка экрана Nanoedge,"документация, адаптер питания",234.9 мм,360.2 мм,19.9 мм,1.8 кг,,1,8 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,33 Вт,,,,,,,,
4.5,8,98.86,32999,29699,12 мес.,ноутбук,ASUS Laptop 15 F515MA-BQ731W,[90NB0TH1-M003L0],2021.0,Windows 11 Home Single Language,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Pentium Silver N5030,4.0,4,нет,4,1.1 ГГц,3.1 ГГц,DDR4,4 ГБ,,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,,,"документация, адаптер питания",234.9 мм,360.2 мм,19.9 мм,1.8 кг,,1,8 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,,NTSC 45%,33 Вт,,,,,,,,
4.5,8,99.23,32999,29699,12 мес.,ноутбук,ASUS Laptop 15 X515MA-BQ131,[90NB0TH1-M05570],2020.0,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Pentium Silver N5030,4.0,4,нет,4,1.1 ГГц,3.1 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics 610,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,32 Вт*ч,5 ч,"быстрая зарядка, сверхтонкая рамка экрана Nanoedge","документация, адаптер питания",235 мм,360 мм,19.9 мм,1.8 кг,Китай,интегрированная + 1 слот,,1,,HDMI 1.4,,,,,NTSC 45%,45 Вт,,,,,,,,
5.0,2,100.0,32999,29699,12 мес.,ноутбук,Acer Aspire 1 A115-22-R1JW,[NX.A7NER.006],2020.0,Windows 10 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Athlon Silver 3050U,2.0,2,нет,2,2.3 ГГц,3.2 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,нет,нет,128 ГБ,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,36.7 Вт*ч,8 ч,,"документация, адаптер питания",238.4 мм,363.4 мм,19.9 мм,1.65 кг,,интегрированная + 1 слот,12 ГБ,1,,,,,,,,45 Вт,,,,,,,,
4.5,7,99.63,32999,29699,12 мес.,ноутбук,Acer Aspire 1 A115-22-R2DZ,[NX.A7NER.00F],2021.0,Windows 11 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",HD (1366x768),матовое,нет,60 Гц,220 Кд/м²,100 ppi,нет,AMD Athlon Silver 3050U,2.0,2,нет,2,2.3 ГГц,3.2 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,нет,нет,128 ГБ,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,нет,Li-Ion,36.7 Вт*ч,8 ч,,"документация, адаптер питания",238.4 мм,363.4 мм,19.9 мм,1.65 кг,,интегрированная + 1 слот,12 ГБ,1,,,,,,,,45 Вт,,,,,,,,
5.0,1,100.0,32999,29699,12 мес.,ноутбук,Acer Aspire 1 A115-22-R3F6,[NX.A7NER.00E],2021.0,Windows 11 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Athlon Silver 3050U,2.0,2,нет,2,2.3 ГГц,3.2 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,нет,нет,128 ГБ,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,36.7 Вт*ч,8 ч,,"документация, адаптер питания",238.4 мм,363.4 мм,19.9 мм,1.65 кг,,интегрированная + 1 слот,12 ГБ,1,,HDMI 1.4,,,,,NTSC 45%,45 Вт,,,,,,,,
5.0,2,100.0,32999,29699,12 мес.,ноутбук,Acer Aspire 3 A315-34-C2QH,[NX.HE3ER.023],2020.0,Windows 10 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Celeron N4120,4.0,4,нет,4,1.1 ГГц,2.6 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,нет,Li-Ion,4810 мА*ч,6.5 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.94 кг,,1,8 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
4.5,6,100.0,32999,29699,,ноутбук,Acer Aspire 3 A315-34-P4X9,[NX.HE3ER.008],2019.0,Windows 10 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Pentium Silver N5000,4.0,4,нет,4,1.1 ГГц,2.7 ГГц,DDR4,4 ГБ,2133 МГц,встроенный,Intel UHD Graphics 605,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,нет,Li-Ion,4810 мА*ч,6.5 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.94 кг,,1,8 ГБ,,,,,,M.2 PCIe,12 мес.,NTSC 45%,45 Вт,,,,,,,,
5.0,1,99.42,32999,29699,12 мес.,ноутбук,Acer Extensa 15 EX215-22-R091,[NX.EG9ER.00H],2020.0,без ОС,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,AMD Athlon Silver 3050U,2.0,2,нет,2,2.3 ГГц,3.2 ГГц,DDR4,8 ГБ,2133 МГц,встроенный,AMD Radeon Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,,нет,нет,Li-Ion,4810 мА*ч,,раскрытие крышки на 180 градусов,"документация, адаптер питания",363.4 мм,250 мм,19.9 мм,1.9 кг,,1,16 ГБ,нет,,HDMI 1.4b,,нет,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
3.0,3,97.96,32999,29699,12 мес.,ноутбук,Acer Extensa 15 EX215-22-R4ZE,[NX.EG9ER.00S],2020.0,Windows 10 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Athlon Silver 3050U,2.0,2,нет,2,2.3 ГГц,3.2 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,,9 ч,раскрытие крышки на 180 градусов,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.9 кг,,интегрированная + 1 слот,12 ГБ,1,,HDMI 1.4b,,есть,M.2 PCIe,,,45 Вт,,,,,,,,
4.5,4,100.0,32999,29699,12 мес.,ноутбук,Acer Extensa 15 EX215-31-P52D,[NX.EFTER.012],2020.0,Windows 10 Pro,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Pentium Silver N5030,4.0,4,нет,4,1.1 ГГц,3.1 ГГц,DDR4,4 ГБ,2133 МГц,встроенный,Intel UHD Graphics 605,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,,нет,нет,Li-Ion,4810 мА*ч,6.5 ч,раскрытие крышки на 180 градусов,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.9 кг,,1,,нет,,HDMI 1.4b,,нет,M.2 PCIe,,,45 Вт,,,,,,,,
5.0,2,97.5,29999,29999,12 мес.,ноутбук,TCL Book 14 Go,[B220G],2022.0,Windows 11 Home Single Language,нет,классический,серебристый,алюминий,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,TN+film,"14.1""",HD (1366x768),матовое,нет,60 Гц,,111 ppi,нет,Qualcomm Snapdragon 7c Gen 1,8.0,8,нет,8,2.4 ГГц,,DDR4,4 ГБ,,встроенный,Qualcomm Adreno 618,нет,нет,нет,128 ГБ,1 Мп (720p),есть,SD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.1",нет,USB Type-C,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1,USB 2.0,,нет,есть,Li-Ion,40 Вт*ч,12 ч,,"документация, адаптер питания",214.5 мм,323.7 мм,13.95 мм,1.3 кг,,интегрированная,4 ГБ,нет,,,,,,,,25 Вт,,,,,,,,
4.5,34,98.58,29999,29999,12 мес.,ноутбук,Acer Aspire 3 A315-34-C1QD,[NX.HE3ER.017],2020.0,без ОС,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Celeron N4000,2.0,2,нет,2,1.1 ГГц,2.6 ГГц,DDR4,4 ГБ,2133 МГц,встроенный,Intel UHD Graphics 600,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,нет,Li-Ion,4810 мА*ч,6 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.94 кг,Китай,1,12 ГБ,,,,,,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
4.5,14,99.11,29999,29999,12 мес.,ноутбук,HP 250 G7,[197W1EA],2019.0,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Pentium Silver N5030,4.0,4,нет,4,1.1 ГГц,3.1 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics 605,нет,256 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,41 Вт*ч,12 ч,влагозащищенная клавиатура,"документация, адаптер питания",247 мм,377 мм,26 мм,1.78 кг,Китай,1,16 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,,,,,,,,,
3.5,6,99.65,29999,29999,12 мес.,ноутбук,HP 250 G8,[27K12EA],2021.0,без ОС,нет,классический,серебристый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,SVA (TN+film),"15.6""",HD (1366x768),матовое,нет,60 Гц,250 Кд/м²,100 ppi,нет,Intel Pentium Silver N5030,4.0,4,нет,4,1.1 ГГц,3.1 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics 605,нет,256 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 4 (802.11n), Bluetooth 4.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,нет,Li-Ion,3615 мА*ч,9 ч,,"документация, адаптер питания",242 мм,358 мм,19.9 мм,1.74 кг,,2,8 ГБ,,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
