rating,votes,service_rating,price,price_discount,warranty,type,model_id,release_year,operating_system,game_notebook,cover_color,cover_material,body_material,touchpad,fingerprint,mech_keyboard,screen_type,screen_size,screen_res,screen_coat,screen_sensor,screen_frec,screen_bright,screen_ppi,screen_sync,cpu_model,cpu_core,cpu_core_productive,cpu_core_effective,cpu_thread,cpu_freq,cpu_accelerated,ram_type,ram_capacity,ram_freq,gpu_model_int,gpu_model_disc,ssd_volume,hdd_volume,emmc_volume,webcam,card_type,ethernet_port,video_port,audio_port,usb_type_a,usb_type_c,additional_interfaces,thunderbolt,usb_power_delivery,acc_type,acc_capacity,acc_time,depth,width,height,weight,ram_slots,ram_max_volume,ram_free_slot,second_display,video_port_type,tpm_support,ssd_type,seller_warranty,screen_color_depth,adapter_output_power,gpu_manufacturer,video_type,gddr_volume,freq_with_acc,screen_hdr,power_consumption_max,discount,percentage_discount,brand,model_name,transformer,ru_keyboard,keyboard_backlight_type,cpu_vendor,discrete_gpu,gpu_vendor_disc,card_slot_mmc_support,card_slot_type,wifi,bluetooth,cellular,ethernet_port_speed
4.0,11,99.56,32999,29699,12,ноутбук,90NB0RCF-M08120,2020,без ОС,False,черный,алюминий,пластик,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Core i3-1005G1,2.0,2,0,4,1.2,3.4,DDR4,4,2666.0,Intel UHD Graphics,,256,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,42.0,6.0,215.0,324.0,17.9,1.4,интегрированная,4,нет,,HDMI 1.4,есть,PCIe,,NTSC 45%,45,,,,,,,3300,10.0,ASUS,VivoBook 14 K413JA-EB563,False,True,,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.1,,
4.5,16,99.51,32999,29699,0,ноутбук,90NB0TY1-M01AZ0,2021,Windows 11 Home Single Language,False,серый,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Pentium Gold 7505,2.0,2,0,4,2.0,3.5,DDR4,4,3200.0,Intel UHD Graphics,,128,0,0,0.3,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,37.0,,235.0,360.0,19.9,1.8,интегрированная + 1 слот,12,1,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,45,,,,,,,3300,10.0,ASUS,Laptop 15 F515EA-BQ2187W,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.1,,
0.0,0,100.0,32999,29699,0,ноутбук,90NB0VI1-M00380,2021,без ОС,False,серебристый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,200.0,141.0,нет,Pentium Silver N6000,4.0,4,0,4,1.1,3.3,DDR4,8,2400.0,Intel UHD Graphics,,128,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,37.0,,234.9,360.2,19.9,1.8,1,8,нет,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,33,,,,,,,3300,10.0,ASUS,Laptop 15 F515KA-EJ027,False,True,,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.1,,
4.5,8,98.86,32999,29699,12,ноутбук,90NB0TH1-M003L0,2021,Windows 11 Home Single Language,False,серый,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Pentium Silver N5030,4.0,4,0,4,1.1,3.1,DDR4,4,,Intel UHD Graphics,,128,0,0,0.3,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,37.0,,234.9,360.2,19.9,1.8,1,8,нет,,HDMI 1.4,есть,PCIe,,NTSC 45%,33,,,,,,,3300,10.0,ASUS,Laptop 15 F515MA-BQ731W,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.1,,
4.5,8,99.23,32999,29699,12,ноутбук,90NB0TH1-M05570,2020,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Pentium Silver N5030,4.0,4,0,4,1.1,3.1,DDR4,4,2400.0,Intel UHD Graphics 610,,128,0,0,0.3,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,32.0,5.0,235.0,360.0,19.9,1.8,интегрированная + 1 слот,,1,,HDMI 1.4,,,,NTSC 45%,45,,,,,,,3300,10.0,ASUS,Laptop 15 X515MA-BQ131,False,True,,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.1,,
5.0,2,100.0,32999,29699,12,ноутбук,NX.A7NER.006,2020,Windows 10 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Athlon Silver 3050U,2.0,2,0,2,2.3,3.2,DDR4,4,2400.0,AMD Radeon Graphics,,0,0,128,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,False,Li-Ion,36.7,8.0,238.4,363.4,19.9,1.65,интегрированная + 1 слот,12,1,,,,,,,45,,,,,,,3300,10.0,Acer,Aspire 1 A115-22-R1JW,False,True,,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
4.5,7,99.63,32999,29699,12,ноутбук,NX.A7NER.00F,2021,Windows 11 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,HD (1366x768),матовое,False,60.0,220.0,100.0,нет,Athlon Silver 3050U,2.0,2,0,2,2.3,3.2,DDR4,4,2400.0,AMD Radeon Graphics,,0,0,128,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,False,Li-Ion,36.7,8.0,238.4,363.4,19.9,1.65,интегрированная + 1 слот,12,1,,,,,,,45,,,,,,,3300,10.0,Acer,Aspire 1 A115-22-R2DZ,False,True,,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
5.0,1,100.0,32999,29699,12,ноутбук,NX.A7NER.00E,2021,Windows 11 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Athlon Silver 3050U,2.0,2,0,2,2.3,3.2,DDR4,4,2400.0,AMD Radeon Graphics,,0,0,128,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,False,Li-Ion,36.7,8.0,238.4,363.4,19.9,1.65,интегрированная + 1 слот,12,1,,HDMI 1.4,,,,NTSC 45%,45,,,,,,,3300,10.0,Acer,Aspire 1 A115-22-R3F6,False,True,,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
5.0,2,100.0,32999,29699,12,ноутбук,NX.HE3ER.023,2020,Windows 10 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Celeron N4120,4.0,4,0,4,1.1,2.6,DDR4,4,2400.0,Intel UHD Graphics,,128,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,False,Li-Ion,4810.0,6.5,250.5,363.4,19.9,1.94,1,8,нет,,HDMI 1.4,есть,PCIe,,NTSC 45%,45,,,,,,,3300,10.0,Acer,Aspire 3 A315-34-C2QH,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.1,,1.0
4.5,6,100.0,32999,29699,0,ноутбук,NX.HE3ER.008,2019,Windows 10 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Pentium Silver N5000,4.0,4,0,4,1.1,2.7,DDR4,4,2133.0,Intel UHD Graphics 605,,256,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,False,Li-Ion,4810.0,6.5,250.5,363.4,19.9,1.94,1,8,,,,,PCIe,12 мес.,NTSC 45%,45,,,,,,,3300,10.0,Acer,Aspire 3 A315-34-P4X9,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.1,,1.0
5.0,1,99.42,32999,29699,12,ноутбук,NX.EG9ER.00H,2020,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Athlon Silver 3050U,2.0,2,0,2,2.3,3.2,DDR4,8,2133.0,AMD Radeon Graphics,,128,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,,нет,False,Li-Ion,4810.0,,363.4,250.0,19.9,1.9,1,16,нет,,HDMI 1.4b,нет,PCIe,,NTSC 45%,45,,,,,,,3300,10.0,Acer,Extensa 15 EX215-22-R091,False,True,,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
3.0,3,97.96,32999,29699,12,ноутбук,NX.EG9ER.00S,2020,Windows 10 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Athlon Silver 3050U,2.0,2,0,2,2.3,3.2,DDR4,4,2400.0,AMD Radeon Graphics,,256,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,False,Li-Ion,,9.0,250.5,363.4,19.9,1.9,интегрированная + 1 слот,12,1,,HDMI 1.4b,есть,PCIe,,,45,,,,,,,3300,10.0,Acer,Extensa 15 EX215-22-R4ZE,False,True,,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
4.5,4,100.0,32999,29699,12,ноутбук,NX.EFTER.012,2020,Windows 10 Pro,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Pentium Silver N5030,4.0,4,0,4,1.1,3.1,DDR4,4,2133.0,Intel UHD Graphics 605,,128,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,,нет,False,Li-Ion,4810.0,6.5,250.5,363.4,19.9,1.9,1,,нет,,HDMI 1.4b,нет,PCIe,,,45,,,,,,,3300,10.0,Acer,Extensa 15 EX215-31-P52D,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.1,,1.0
5.0,2,97.5,29999,29999,12,ноутбук,B220G,2022,Windows 11 Home Single Language,False,серебристый,алюминий,пластик,стандартный тачпад,False,False,TN,14.1,HD (1366x768),матовое,False,60.0,,111.0,нет,Snapdragon 7c Gen 1,8.0,8,0,8,2.4,2.4,DDR4,4,,Qualcomm Adreno 618,,0,0,128,1.0,SD,False,USB Type-C,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1,USB 2.0,,нет,True,Li-Ion,40.0,12.0,214.5,323.7,13.95,1.3,интегрированная,4,нет,,,,,,,25,,,,,,,0,0.0,TCL,Book 14 Go,False,True,,Qualcomm,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 5.1,,
4.5,34,98.58,29999,29999,12,ноутбук,NX.HE3ER.017,2020,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Celeron N4000,2.0,2,0,2,1.1,2.6,DDR4,4,2133.0,Intel UHD Graphics 600,,128,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,False,Li-Ion,4810.0,6.0,250.5,363.4,19.9,1.94,1,12,,,,,PCIe,,NTSC 45%,45,,,,,,,0,0.0,Acer,Aspire 3 A315-34-C1QD,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.1,,1.0
4.5,14,99.11,29999,29999,12,ноутбук,197W1EA,2019,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Pentium Silver N5030,4.0,4,0,4,1.1,3.1,DDR4,4,2400.0,Intel UHD Graphics 605,,256,0,0,1.0,SD,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,False,Li-Ion,41.0,12.0,247.0,377.0,26.0,1.78,1,16,нет,,HDMI 1.4b,есть,PCIe,,NTSC 45%,,,,,,,,0,0.0,HP,250 G7,False,True,,Intel,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
3.5,6,99.65,29999,29999,12,ноутбук,27K12EA,2021,без ОС,False,серебристый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,HD (1366x768),матовое,False,60.0,250.0,100.0,нет,Pentium Silver N5030,4.0,4,0,4,1.1,3.1,DDR4,4,2400.0,Intel UHD Graphics 605,,256,0,0,1.0,SD,True,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,False,Li-Ion,3615.0,9.0,242.0,358.0,19.9,1.74,2,8,,,HDMI 1.4b,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,HP,250 G8,False,True,,Intel,False,,False,SD,WI-FI 4 (802.11n), Bluetooth 4.2,,1.0
4.5,8,99.66,29999,29999,12,ноутбук,3A5R3EA,0,Windows 10 Pro,False,серебристый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,HD (1366x768),матовое,False,60.0,250.0,100.0,нет,3020e,2.0,2,0,2,1.2,2.6,DDR4,4,2400.0,AMD Radeon Graphics,,128,0,0,1.0,SD,True,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,False,Li-Ion,3615.0,9.75,242.0,358.0,20.0,1.74,1,,нет,,HDMI 1.4b,есть,SATA,,NTSC 45%,45,,,,,,,0,0.0,HP,255 G8,False,True,,AMD,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
4.5,15,100.0,29999,29999,12,ноутбук,2W1D4EA,2021,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,HD (1366x768),матовое,False,60.0,250.0,100.0,нет,3020e,2.0,2,0,2,1.2,2.6,DDR4,4,2400.0,AMD Radeon Graphics,,256,0,0,1.0,SD,True,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,False,Li-Ion,41.0,,242.0,358.0,19.9,1.74,2,16,нет,,HDMI 1.4b,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,HP,255 G8,False,True,,AMD,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
4.5,3,99.0,29999,29999,12,ноутбук,2X0N9EA,2020,без ОС,False,белый,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Athlon Gold 3150U,2.0,2,0,4,2.4,3.3,DDR4,4,2400.0,AMD Radeon Graphics,,256,0,0,1.0,SD,False,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,False,Li-Ion,41.0,8.0,242.0,358.5,17.9,1.69,2,16,нет,,HDMI 1.4b,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,HP,Laptop 15s-eq1279ur,False,True,,AMD,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 4.2,,
4.5,21,99.38,29999,29999,24,ноутбук,82HL0036RK,2021,без ОС,False,серебристый,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Celeron 6305,2.0,2,0,2,1.8,1.8,DDR4,4,2933.0,Intel UHD Graphics,,256,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,нет,нет,False,Li-Ion,36.0,6.5,254.6,363.0,22.9,2.2,интегрированная + 1 слот,8,1,,HDMI 1.4b,есть,PCIe,,NTSC 45%,65,,,,,,,0,0.0,Lenovo,IdeaPad L3 15ITL6,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
5.0,1,100.0,29999,29999,12,ноутбук,82C70091RU,2021,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,HD (1366x768),матовое,False,60.0,220.0,100.0,нет,Athlon Gold 3150U,2.0,2,0,4,2.4,3.3,DDR4,4,2400.0,AMD Radeon Graphics,,256,0,0,0.3,"SD, MMC",False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,False,Li-Ion,35.0,6.0,251.5,362.2,19.9,1.85,интегрированная + 1 слот,12,1,,HDMI 1.4b,есть,PCIe,,,65,,,,,,,0,0.0,Lenovo,V15 ADA,False,True,,AMD,False,,True,SD,WI-FI 5 (802.11ac), Bluetooth 5.0,,
4.5,32,99.37,29999,29999,12,ноутбук,82C7009TRU,2021,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Athlon Gold 3150U,2.0,2,0,4,2.4,3.3,DDR4,4,2400.0,AMD Radeon Graphics,,128,0,0,0.3,"SD, MMC",False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,False,Li-Pol,35.0,6.0,251.5,362.2,19.9,1.85,интегрированная + 1 слот,12,1,,HDMI 1.4b,есть,PCIe,,NTSC 45%,65,,,,,,,0,0.0,Lenovo,V15 ADA,False,True,,AMD,False,,True,SD,WI-FI 5 (802.11ac), Bluetooth 5.0,,
3.5,2,99.46,29999,29999,12,ноутбук,82C3001QRU,2021,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,HD (1366x768),матовое,False,60.0,220.0,100.0,нет,Pentium Silver N5030,4.0,4,0,4,1.1,3.1,DDR4,4,2400.0,Intel UHD Graphics 605,,256,0,0,0.3,"SD, MMC",False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,False,Li-Pol,35.0,6.0,251.5,362.2,19.9,1.85,интегрированная,4,нет,,HDMI 1.4b,есть,PCIe,,,45,,,,,,,0,0.0,Lenovo,V15 IGL,False,True,,Intel,False,,True,SD,WI-FI 5 (802.11ac), Bluetooth 5.0,,
4.5,42,99.26,29999,29999,12,ноутбук,82C30023RU,2021,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Pentium Silver N5030,4.0,4,0,4,1.1,3.1,DDR4,4,2400.0,Intel UHD Graphics 605,,256,0,0,0.3,"SD, MMC",False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,False,Li-Pol,35.0,6.0,251.5,362.2,19.9,1.85,интегрированная,4,нет,,HDMI 1.4b,есть,PCIe,,,45,,,,,,,0,0.0,Lenovo,V15-IGL,False,True,,Intel,False,,True,SD,WI-FI 5 (802.11ac), Bluetooth 5.0,,
4.0,3,100.0,34999,31499,12,ноутбук,NX.HE3ER.020,2020,Windows 10 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Pentium Silver N5030,4.0,4,0,4,1.1,3.1,DDR4,4,2400.0,Intel UHD Graphics,,128,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,False,Li-Ion,4810.0,6.5,250.5,363.4,19.9,1.94,1,8,нет,,HDMI 1.4,есть,PCIe,,NTSC 45%,45,,,,,,,3500,10.0,Acer,Aspire 3 A315-34-P70N,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.1,,1.0
4.5,14,99.75,34999,31999,0,ноутбук,NX.EG8ER.004,2021,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Core i3-1005G1,2.0,2,0,4,1.2,3.4,DDR4,4,2400.0,Intel UHD Graphics,,256,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,False,Li-Ion,37.0,8.0,250.5,363.4,19.9,1.9,1,,,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,45,,,,,,,3000,8.6,Acer,Extensa 15 EX215-52-38SC,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
4.0,47,98.76,31999,31999,12,ноутбук,496V8EA,2021,Windows 10 Home Single Language,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Celeron N4020,2.0,2,0,2,1.1,2.8,DDR4,4,2400.0,Intel UHD Graphics,,256,0,0,1.0,SD,False,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,False,Li-Ion,41.0,7.5,242.0,358.5,17.9,1.69,1,,нет,,HDMI 1.4b,,PCIe,,NTSC 45%,45,,,,,,,0,0.0,HP,Laptop 15s-fq0083ur,False,True,,Intel,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 4.2,,
3.5,3,100.0,31999,31999,12,ноутбук,81LW00A3RK,2019,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Athlon 300U,2.0,2,0,4,2.4,3.3,DDR4,8,2400.0,AMD Radeon Vega 3,,128,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,False,Li-Pol,36.0,8.5,254.6,363.0,22.9,2.2,интегрированная + 1 слот,8,нет,,HDMI 1.4b,есть,PCIe,,,65,,,,,,,0,0.0,Lenovo,IdeaPad L340-15API,False,True,,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
4.5,13,100.0,34999,32199,12,ноутбук,,2022,Windows 11 Home Single Language,False,серый,алюминий,алюминий/пластик,стандартный тачпад,False,False,IPS,14.0,2160x1440,глянцевое,False,60.0,,185.0,нет,Core i3-10110U,2.0,2,0,4,2.1,4.1,DDR4,8,2400.0,Intel UHD Graphics,,256,0,0,1.0,microSD,False,USB Type-C,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1,USB 3.2 Gen1,,нет,True,Li-Ion,46.2,,229.5,310.0,20.6,1.36,интегрированная + 1 слот,16,1,,,есть,PCIe,,sRGB 100%,,,,,,,,2800,8.0,Chuwi,CoreBook X 14,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.1,,
4.5,12,100.0,32999,32999,0,ноутбук,90NB0TT1-M13490,2021,без ОС,False,серебристый,пластик,пластик,стандартный тачпад,False,False,TN,14.0,Full HD (1920x1080),матовое,False,60.0,220.0,157.0,нет,Pentium Gold 7505,2.0,2,0,4,2.0,3.5,DDR4,4,3200.0,Intel UHD Graphics,,256,0,0,0.3,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,37.0,,216.0,325.4,19.9,1.6,интегрированная,4,нет,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,45,,,,,,,0,0.0,ASUS,Laptop 14 F415EA-EB959,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.1,,
5.0,1,0.0,32999,32999,0,ноутбук,90NB0TT2-M17870,2020,Windows 11 Home Single Language,False,серый,пластик,пластик,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Pentium Gold 7505,2.0,2,0,4,2.2,3.5,DDR4,4,2400.0,Intel UHD Graphics,,128,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,37.0,,216.0,325.4,19.9,1.6,интегрированная,4,нет,,,есть,PCIe,12 мес.,NTSC 45%,45,,,,,,,0,0.0,ASUS,Laptop A416EA-EB1033W,False,True,,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.1,,
4.0,11,99.13,32999,32999,12,ноутбук,82GW00APRU,2021,Windows 11 Home Single Language,False,серый,пластик,пластик,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Athlon Silver 3050e,2.0,2,0,4,1.4,2.8,DDR4,4,2400.0,AMD Radeon Graphics,,128,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,нет,нет,False,Li-Ion,35.0,7.3,235.0,327.1,19.9,1.4,интегрированная,4,нет,,HDMI 1.4,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,Lenovo,IdeaPad 1 14ADA05,False,True,,AMD,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.2,,
4.5,33,99.39,32999,32999,12,ноутбук,81VU007VRU,2021,Windows 10 Home Single Language,False,серый,пластик,пластик,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Pentium Silver N5030,4.0,4,0,4,1.1,3.1,DDR4,4,2400.0,Intel UHD Graphics 605,,128,0,0,0.3,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,нет,нет,False,Li-Ion,32.0,8.0,235.0,327.1,17.9,1.4,интегрированная,4,нет,,HDMI 1.4,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,Lenovo,IdeaPad 1 14IGL05,False,True,,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.2,,
4.5,47,99.28,32999,32999,12,ноутбук,90NB0TY1-M23880,2021,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,200.0,141.0,нет,Pentium Gold 7505,2.0,2,0,4,2.0,3.5,DDR4,8,2400.0,Intel UHD Graphics,,256,0,0,0.3,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,37.0,,234.9,360.2,19.9,1.8,1,8,нет,,HDMI 1.4,есть,PCIe,,NTSC 45%,33,,,,,,,0,0.0,ASUS,Laptop 15 F515EA-BQ1438,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.1,,
